0.02250, 9.47888, 26, 22, 222, 0, 0.03505, 270.43515
0.00000, 1.74451, 23, 56, 222, 0, 0.03505, 49.77149
0.00000, 2.99475, 17, 16, 222, -1, 0.03505, 85.44110
0.00000, 0.96532, 19, 42, 223, 0, 0.03821, 25.26388
0.00000, 0.52499, 13, 59, 223, 0, 0.03821, 13.73988
0.00125, 17.75743, 23, 20, 223, -1, 0.03821, 464.74017
0.02526, 12.19067, 26, 21, 223, 0, 0.03821, 319.04914
0.61702, 0.23324, 32, 27, 224, 0, 0.04137, 5.63767
0.00007, 0.43214, 27, 34, 224, 0, 0.04137, 10.44535
0.00014, 10.78491, 21, 18, 224, 0, 0.04137, 260.68246
0.00992, 16.16174, 25, 21, 224, -1, 0.04137, 390.64598
0.08330, 6.44476, 34, 18, 224, -1, 0.04137, 155.77642
0.00040, 15.28517, 22, 22, 224, 0, 0.04137, 369.45836
0.32549, 6.39915, 29, 21, 225, 0, 0.04454, 143.68214
0.00140, 20.69806, 23, 20, 225, 0, 0.04454, 464.74017
0.00135, 20.81557, 23, 21, 225, 0, 0.04454, 467.37855
0.01142, 0.99095, 28, 14, 225, -1, 0.04454, 22.25018
0.00000, 0.08739, 26, 4, 225, 0, 0.04454, 1.96229
0.05017, 4.09262, 27, 17, 225, 0, 0.04454, 91.89284
1.24044, 6.28854, 32, 20, 225, 0, 0.04454, 141.19867
0.00124, 17.18346, 23, 22, 225, 0, 0.04454, 385.82570
0.06879, 11.77429, 27, 21, 226, 0, 0.04770, 246.82257
0.00148, 22.16971, 23, 20, 226, 0, 0.04770, 464.74017
1.23238, 6.73567, 32, 20, 226, -1, 0.04770, 141.19867
0.00002, 13.43176, 19, 20, 226, 0, 0.04770, 281.56783
0.96565, 7.88442, 33, 19, 226, -1, 0.04770, 165.27988
0.28396, 6.82157, 29, 19, 226, -1, 0.04770, 142.99948
0.06635, 10.62297, 27, 22, 227, 0, 0.05087, 208.82298
0.95603, 8.40790, 33, 19, 227, 0, 0.05087, 165.27988
0.00051, 13.75457, 22, 18, 227, 0, 0.05087, 270.38294
0.56719, 7.75171, 33, 18, 227, 0, 0.05087, 152.38075
0.00000, 0.24991, 10, 31, 227, -1, 0.05087, 4.91259
0.00015, 11.11637, 21, 23, 227, 0, 0.05087, 218.52221
0.00148, 13.41981, 23, 18, 227, -1, 0.05087, 263.80241
0.95603, 8.40790, 33, 19, 227, 0, 0.05087, 165.27988
0.00002, 7.13735, 19, 23, 228, 0, 0.05404, 132.08122
0.09732, 6.10066, 35, 17, 228, 0, 0.05404, 112.89659
0.00002, 11.02086, 19, 22, 228, 0, 0.05404, 203.94811
1.89087, 7.69960, 34, 20, 228, -1, 0.05404, 142.48604
0.87564, 7.31683, 31, 20, 228, 0, 0.05404, 135.40275
0.53403, 6.71400, 31, 18, 228, 0, 0.05404, 124.24690
1.89087, 7.69960, 34, 20, 228, -1, 0.05404, 142.48604
0.01163, 21.10955, 25, 21, 228, 0, 0.05404, 390.64598
0.00000, 4.61703, 17, 16, 228, -1, 0.05404, 85.44110
0.00058, 24.66726, 22, 20, 228, -1, 0.05404, 456.48367
0.01208, 22.34615, 25, 21, 229, 0, 0.05720, 390.64598
0.93729, 9.45452, 33, 19, 229, 0, 0.05720, 165.27988
0.00156, 22.07042, 23, 22, 229, 0, 0.05720, 385.82570
0.00003, 2.29981, 20, 14, 229, 0, 0.05720, 40.20425
0.00002, 14.66738, 19, 19, 229, 0, 0.05720, 256.40897
0.92816, 9.97734, 33, 19, 230, 0, 0.06037, 165.27988
0.00000, 1.26637, 10, 44, 230, 0, 0.06037, 20.97813
0.29266, 9.96710, 34, 19, 230, -1, 0.06037, 165.11039
3.15609, 5.82171, 36, 20, 230, 0, 0.06037, 96.43975
0.00000, 2.99236, 23, 57, 230, 0, 0.06037, 49.57007
0.00474, 14.55682, 24, 18, 230, -1, 0.06037, 241.14151
0.08056, 9.40365, 34, 18, 230, 0, 0.06037, 155.77642
3.51901, 2.97288, 35, 22, 230, 0, 0.06037, 49.24735
0.00000, 1.02024, 17, 42, 231, 0, 0.06353, 16.06006
0.57383, 8.74941, 30, 20, 231, -1, 0.06353, 137.72911
0.29973, 9.08422, 29, 19, 231, 0, 0.06353, 142.99948
0.01206, 9.07988, 35, 18, 231, -1, 0.06353, 142.93109
0.48581, 9.40897, 35, 19, 231, -1, 0.06353, 148.11149
0.48581, 9.40897, 35, 19, 231, 0, 0.06353, 148.11149
0.00069, 28.99870, 22, 20, 231, 0, 0.06353, 456.48367
0.00002, 2.11129, 23, 32, 232, -1, 0.06668, 31.66202
0.16296, 10.94946, 28, 19, 232, -1, 0.06668, 164.20425
0.00000, 3.30543, 23, 57, 232, 0, 0.06668, 49.57007
0.16296, 10.94946, 28, 19, 232, -1, 0.06668, 164.20425
0.00000, 1.24765, 13, 34, 232, -1, 0.06668, 18.71054
0.00543, 31.07031, 24, 21, 233, 0, 0.06983, 444.92682
0.07923, 10.87824, 34, 18, 233, 0, 0.06983, 155.77642
0.00000, 0.96714, 13, 58, 233, -1, 0.06983, 13.84944
0.01208, 15.90266, 25, 23, 233, 0, 0.06983, 227.72615
0.16799, 11.98308, 28, 19, 234, -1, 0.07298, 164.20425
0.00025, 12.35511, 21, 17, 234, 0, 0.07298, 169.30212
0.45803, 10.80868, 35, 19, 234, 0, 0.07298, 148.11149
0.00185, 19.18299, 23, 23, 234, 0, 0.07298, 262.86472
0.00028, 19.02374, 21, 18, 234, 0, 0.07298, 260.68246
0.17047, 12.49821, 28, 19, 235, 0, 0.07611, 164.20425
0.88480, 12.58008, 33, 19, 235, 0, 0.07611, 165.27988
0.00000, 0.57160, 17, 9, 235, 0, 0.07611, 7.50976
0.00086, 34.74470, 22, 20, 235, -1, 0.07611, 456.48367
0.03649, 24.28404, 26, 21, 235, 0, 0.07611, 319.04914
0.00083, 20.57987, 22, 18, 235, 0, 0.07611, 270.38294
0.00012, 28.07477, 20, 20, 236, 0, 0.07924, 354.28806
0.00243, 36.82730, 23, 20, 236, -1, 0.07924, 464.74017
0.00083, 29.27690, 22, 22, 236, 0, 0.07924, 369.45836
0.01527, 1.75890, 27, 14, 236, -1, 0.07924, 22.19639
0.00093, 37.26720, 22, 21, 237, 0, 0.08236, 452.47696
0.00000, 3.56215, 21, 34, 237, 0, 0.08236, 43.24953
0.00000, 3.65564, 5, 18, 237, 0, 0.08236, 44.38472
0.00004, 21.60305, 19, 21, 237, -1, 0.08236, 262.29180
0.00000, 3.27701, 24, 58, 237, -1, 0.08236, 39.78751
0.00098, 38.67433, 22, 21, 238, -1, 0.08547, 452.47696
0.00098, 38.67433, 22, 21, 238, 0, 0.08547, 452.47696
1.39828, 9.12686, 32, 21, 238, -1, 0.08547, 106.78120
0.00000, 4.33739, 24, 56, 238, 0, 0.08547, 50.74603
0.03038, 2.81878, 27, 15, 238, 0, 0.08547, 32.97880
0.59356, 0.54070, 31, 27, 238, 0, 0.08547, 6.32598
0.07664, 13.79732, 34, 18, 239, -1, 0.08857, 155.77642
0.00687, 39.40776, 24, 21, 239, 0, 0.08857, 444.92682
0.00000, 9.33909, 17, 17, 239, -1, 0.08857, 105.44142
0.00238, 23.28228, 23, 23, 239, 0, 0.08857, 262.86472
0.04142, 27.43904, 26, 20, 239, 0, 0.08857, 309.79601
0.00000, 3.93121, 5, 18, 239, 0, 0.08857, 44.38472
0.00278, 41.16265, 23, 20, 239, 0, 0.08857, 464.74017
0.00000, 3.93121, 5, 18, 239, -1, 0.08857, 44.38472
0.00000, 2.20432, 10, 43, 240, 0, 0.09166, 24.04931
0.07622, 14.27818, 34, 18, 240, 0, 0.09166, 155.77642
1.59103, 13.06001, 34, 20, 240, 0, 0.09166, 142.48604
0.01341, 6.10123, 25, 16, 240, 0, 0.09166, 66.56500
0.85752, 12.41077, 31, 20, 240, 0, 0.09166, 135.40275
0.40961, 13.57563, 35, 19, 240, 0, 0.09166, 148.11149
0.84497, 15.14926, 33, 19, 240, 0, 0.09166, 165.27988
0.00002, 17.28303, 18, 21, 240, 0, 0.09166, 188.55963
1.56976, 13.49801, 34, 20, 241, 0, 0.09473, 142.48604
0.00000, 4.51760, 15, 16, 241, 0, 0.09473, 47.68817
0.00000, 2.27824, 10, 43, 241, 0, 0.09473, 24.04931
0.00303, 36.15690, 23, 19, 241, 0, 0.09473, 381.67502
0.83740, 15.65732, 33, 19, 241, 0, 0.09473, 165.27988
0.00303, 44.02584, 23, 20, 241, 0, 0.09473, 464.74017
0.00740, 42.14888, 24, 21, 241, -1, 0.09473, 444.92682
1.36978, 13.87270, 33, 20, 241, 0, 0.09473, 146.44125
0.00108, 34.99959, 22, 22, 241, 0, 0.09473, 369.45836
1.00234, 10.28691, 31, 21, 241, 0, 0.09473, 108.58944
0.00307, 45.70600, 23, 21, 242, 0, 0.09779, 467.37855
0.00015, 0.83658, 21, 29, 242, 0, 0.09779, 8.55464
0.00788, 42.74127, 24, 20, 242, 0, 0.09779, 437.06190
0.00000, 2.05584, 17, 34, 242, 0, 0.09779, 21.02249
0.00002, 20.30237, 18, 20, 242, -1, 0.09779, 207.60718
0.00000, 4.84757, 23, 57, 242, 0, 0.09779, 49.57007
0.00000, 8.35548, 17, 16, 242, 0, 0.09779, 85.44110
0.00000, 8.35548, 17, 16, 242, 0, 0.09779, 85.44110
0.00047, 34.86426, 21, 19, 242, 0, 0.09779, 356.51351
0.04353, 31.20054, 26, 21, 242, 0, 0.09779, 319.04914
0.00000, 3.12530, 3, 19, 242, 0, 0.09779, 31.95853
0.00046, 39.65062, 21, 21, 242, 0, 0.09779, 405.45767
0.39528, 14.48416, 35, 19, 242, 0, 0.09779, 148.11149
0.82996, 16.16309, 33, 19, 242, 0, 0.09779, 165.27988
0.00007, 25.85565, 19, 19, 243, 0, 0.10084, 256.40897
0.08980, 14.50742, 27, 18, 243, 0, 0.10084, 143.86921
0.00816, 44.07225, 24, 20, 243, 0, 0.10084, 437.06190
0.38842, 14.93520, 35, 19, 243, 0, 0.10084, 148.11149
0.00000, 2.42507, 10, 43, 243, 0, 0.10084, 24.04931
0.00011, 6.80189, 20, 15, 243, 0, 0.10084, 67.45398
0.38842, 14.93520, 35, 19, 243, 0, 0.10084, 148.11149
0.82264, 16.66642, 33, 19, 243, 0, 0.10084, 165.27988
0.00000, 5.01884, 23, 56, 243, 0, 0.10084, 49.77149
3.50904, 2.45849, 35, 23, 243, 0, 0.10084, 24.38070
0.00286, 26.50664, 23, 23, 243, 0, 0.10084, 262.86472
0.00000, 1.91853, 16, 13, 243, 0, 0.10084, 19.02598
0.00000, 3.43542, 7, 18, 243, 0, 0.10084, 34.06881
0.00000, 9.27557, 16, 19, 244, 0, 0.10387, 89.30223
0.00000, 2.65505, 24, 59, 244, 0, 0.10387, 25.56195
0.00000, 0.29428, 5, 26, 244, 0, 0.10387, 2.83324
0.00000, 2.49793, 10, 43, 244, 0, 0.10387, 24.04931
0.00000, 2.17894, 10, 44, 244, 0, 0.10387, 20.97813
0.01970, 40.57527, 25, 21, 244, -1, 0.10387, 390.64598
0.00001, 10.95190, 17, 17, 244, -1, 0.10387, 105.44142
0.39864, 4.69152, 29, 24, 244, 0, 0.10387, 45.16852
1.32946, 15.21043, 33, 20, 244, 0, 0.10387, 146.44125
0.00007, 27.24349, 19, 21, 244, 0, 0.10387, 262.29180
0.00822, 46.21327, 24, 21, 244, 0, 0.10387, 444.92682
0.00333, 48.54527, 23, 21, 244, 0, 0.10387, 467.37855
0.00132, 46.99748, 22, 21, 244, 0, 0.10387, 452.47696
0.81544, 17.16715, 33, 19, 244, 0, 0.10387, 165.27988
0.00132, 46.99748, 22, 21, 244, 0, 0.10387, 452.47696
0.86827, 1.71054, 38, 15, 244, 0, 0.10387, 16.46853
0.42607, 11.97341, 30, 18, 244, 0, 0.10387, 115.27626
0.00110, 14.72583, 22, 24, 244, 0, 0.10387, 141.77571
0.01970, 40.57527, 25, 21, 244, 0, 0.10387, 390.64598
0.00135, 47.41365, 22, 20, 244, 0, 0.10387, 456.48367
0.00000, 5.27084, 24, 56, 244, 0, 0.10387, 50.74603
0.00000, 3.29736, 14, 16, 244, -1, 0.10387, 31.74597
0.00001, 1.12818, 19, 30, 244, 0, 0.10387, 10.86173
0.00000, 4.36650, 22, 57, 244, 0, 0.10387, 42.03931
0.00000, 5.14870, 23, 57, 244, 0, 0.10387, 49.57007
0.00333, 48.54527, 23, 21, 244, 0, 0.10387, 467.37855
